,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Nonzero
25361,F00066762,1678,1,0,2,20,39.0,0,3,6
25362,F00066763,1678,1,0,2,20,44.0,1,2,7
25363,F00066766,1678,1,0,2,40,10.0,17,2,7
25364,F00066768,1678,1,0,2,40,24.0,19,1,7
25365,F00066769,1678,1,0,2,60,35.0,5,2,7
25366,F00066771,1678,1,0,2,15,29.0,14,2,7
25367,F00066773,1785,1,0,2,5,10.0,7,3,7
25368,F00066775,1786,1,0,2,10,10.0,15,3,7
25369,F00066779,1785,1,0,2,10,31.0,16,3,7
25370,F00066782,1786,1,0,2,20,8.0,5,2,7
25371,F00066787,1785,1,0,2,20,27.0,18,1,7
25372,F00066791,1785,1,0,2,20,34.0,10,2,7
25373,F00066794,1785,1,0,2,20,43.0,5,2,7
25374,F00066795,1785,1,0,2,20,48.0,1,3,7
25375,F00066804,1898,1,0,2,10,20.0,11,1,7
25376,F00066806,1898,1,0,2,10,36.0,10,2,7
25377,F00066807,1898,1,0,2,10,,1,2,7
25378,F00066810,1898,1,0,2,20,,8,2,7
25379,F00066811,1898,1,0,2,20,30.0,13,1,7
25380,F00066815,1898,1,0,2,20,,0,1,6
25381,F00066816,1898,1,0,2,20,46.0,10,3,7
25382,F00066817,1898,1,0,2,25,37.0,16,1,7
25383,F00066819,1898,1,0,2,60,32.0,16,1,7
25384,F00066825,2015,1,0,2,10,16.0,20,2,7
25385,F00066826,2015,1,0,2,10,28.0,29,2,7
25386,F00066839,2139,1,0,2,20,38.0,11,2,7
25387,F00066840,2138,1,0,2,5,26.0,24,3,7
25388,F00066844,2139,1,0,2,10,,2,3,7
25389,F00066847,2139,1,0,2,20,35.0,9,1,7
25390,F00066848,2139,1,0,2,20,43.0,10,2,7
25391,F00066849,2139,1,0,2,20,51.0,2,1,7
25392,F00066850,2138,1,0,2,30,30.0,20,2,7
25393,F00066851,2139,1,0,2,35,37.0,16,1,7
25394,F00066856,2267,1,0,2,5,23.0,16,2,7
25395,F00066858,2267,1,0,2,5,56.0,0,3,6
25396,F00066868,2267,1,0,2,40,43.0,10,2,7
25397,F00066869,2267,1,0,2,15,30.0,4,1,7
25398,F00066870,2267,1,0,2,10,30.0,20,2,7
25399,F00066873,2402,1,0,2,10,17.0,15,1,7
25400,F00066875,2402,1,0,2,15,19.0,31,3,7
25401,F00066876,2401,1,0,2,20,24.0,20,2,7
25402,F00066878,2401,1,0,2,20,35.0,7,2,7
25403,F00066879,2401,1,0,2,20,45.0,3,2,7
25404,F00066880,2401,1,0,2,25,47.0,1,2,7
25405,F00066885,2401,1,0,2,10,50.0,6,3,7
25406,F00066886,2402,1,0,2,5,24.0,12,1,7
25407,F00066887,2541,1,0,2,5,7.0,24,2,7
25408,F00066888,2542,1,0,2,5,9.0,30,1,7
25409,F00066893,2542,1,0,2,10,35.0,20,2,7
25410,F00066901,2688,1,0,2,5,38.0,10,2,7
25411,F00066902,2688,1,0,2,10,22.0,24,3,7
25412,F00066903,2688,1,0,2,10,31.0,25,3,7
25413,F00066904,2688,1,0,2,10,35.0,12,1,7
25414,F00066908,2687,1,0,2,20,29.0,7,3,7
25415,F00066911,2688,1,0,2,40,38.0,13,1,7
25416,F00066912,2840,1,0,2,10,20.0,31,1,7
25417,F00066917,2840,1,0,2,20,21.0,10,3,7
25418,F00066919,2840,1,0,2,40,10.0,38,2,7
25419,F00066920,2999,1,0,2,20,39.0,15,1,7
25420,F00066925,2999,1,0,2,20,39.0,5,1,7
25421,F00066928,2999,1,0,2,20,43.0,1,2,7
25422,F00066930,2999,1,0,2,20,,29,3,7
25423,F00066931,3164,1,0,2,10,17.0,38,2,7
25424,F00066933,3164,1,0,2,10,32.0,18,1,7
25425,F00066934,3164,1,0,2,40,22.0,35,1,7
25426,F00066941,3336,1,0,2,40,50.0,6,2,7
25427,F00066942,3515,1,0,2,10,41.0,18,2,7
25428,F00066943,3516,1,0,2,20,25.0,32,2,7
25429,F00066944,3516,1,0,2,40,54.0,5,3,7
25430,F00066945,3516,1,0,2,60,51.0,6,1,7
25431,F00066946,3896,1,0,2,5,45.0,14,2,7
25432,F00066947,151,0,0,1,0,0.0,0,3,3
25433,F00066950,375,1,1,1,0,0.0,0,2,5
25434,F00066951,577,0,1,1,0,0.0,0,3,4
25435,F00066953,677,1,0,1,0,0.0,0,3,4
25436,F00066958,851,1,1,1,0,0.0,0,3,5
25437,F00066962,984,1,1,1,0,0.0,0,1,5
25438,F00066963,1056,1,0,1,0,,0,2,5
25439,F00066971,1898,1,0,1,0,,0,2,5
25440,F00066973,1898,1,1,1,0,0.0,0,2,5
25441,F00066974,2138,1,0,1,0,0.0,0,2,4
25442,F00066989,151,0,0,3,35,21.0,0,1,5
25443,F00066992,150,0,1,3,60,17.0,0,2,6
25444,F00066993,168,0,0,3,5,20.0,0,1,5
25445,F00066996,168,0,1,3,15,16.0,0,1,6
25446,F00067001,188,0,0,3,60,22.0,0,2,5
25447,F00067003,209,0,0,3,20,20.0,0,1,5
25448,F00067004,209,0,0,3,40,23.0,0,2,5
25449,F00067005,209,0,0,3,20,22.0,0,1,5
25450,F00067007,232,0,0,3,5,25.0,0,2,5
25451,F00067008,231,0,0,3,10,16.0,0,3,5
25452,F00067019,256,0,0,3,25,21.0,0,1,5
25453,F00067023,256,0,1,3,35,24.0,0,2,6
25454,F00067025,283,0,0,3,30,31.0,0,1,5
25455,F00067026,283,0,1,3,15,33.0,0,3,6
25456,F00067033,311,0,1,3,20,9.0,0,2,6
25457,F00067037,342,0,0,3,40,27.0,0,2,5
25458,F00067039,342,0,1,3,30,26.0,0,2,6
25459,F00067040,342,0,1,3,20,29.0,0,2,6
25460,F00067041,375,0,0,3,10,30.0,0,2,5
25461,F00067042,375,0,0,3,15,24.0,0,1,5
25462,F00067043,375,0,0,3,35,27.0,0,1,5
25463,F00067044,375,0,0,3,40,,0,2,5
25464,F00067045,375,0,1,3,10,19.0,0,2,6
25465,F00067048,375,0,1,3,30,19.0,0,3,6
25466,F00067050,375,0,1,3,45,26.0,0,2,6
25467,F00067051,411,0,0,3,5,8.0,0,2,5
25468,F00067052,411,0,0,3,15,32.0,0,1,5
25469,F00067054,411,0,0,3,20,27.0,0,2,5
25470,F00067056,411,0,0,3,40,19.0,0,1,5
25471,F00067062,410,0,1,3,20,14.0,0,1,6
25472,F00067067,410,0,1,3,40,,0,1,6
25473,F00067070,448,0,0,3,20,38.0,0,2,5
25474,F00067071,448,0,0,3,30,20.0,0,2,5
25475,F00067074,448,0,0,3,40,26.0,0,2,5
25476,F00067075,448,0,1,3,5,26.0,0,3,6
25477,F00067078,448,0,1,3,15,19.0,0,2,6
25478,F00067082,448,0,1,3,40,15.0,0,2,6
25479,F00067088,488,0,0,3,5,13.0,0,2,5
25480,F00067089,488,0,0,3,5,35.0,0,1,5
25481,F00067090,488,0,0,3,10,25.0,0,2,5
25482,F00067098,489,0,0,3,20,27.0,0,2,5
25483,F00067100,488,0,1,3,15,,0,2,6
25484,F00067103,488,0,1,3,35,22.0,0,2,6
25485,F00067107,531,0,0,3,10,31.0,0,1,5
25486,F00067110,531,0,0,3,20,35.0,0,2,5
25487,F00067116,531,0,1,3,5,16.0,0,3,6
25488,F00067117,531,0,1,3,15,17.0,0,2,6
25489,F00067119,531,0,1,3,15,30.0,0,2,6
25490,F00067122,531,0,1,3,20,37.0,0,2,6
25491,F00067123,531,0,1,3,25,15.0,0,2,6
25492,F00067125,531,0,1,3,35,29.0,0,3,6
25493,F00067126,531,0,1,3,35,33.0,0,3,6
25494,F00067127,531,0,1,3,50,,0,1,6
25495,F00067128,531,0,1,3,50,,0,1,6
25496,F00067129,531,0,1,3,60,23.0,0,2,6
25497,F00067131,531,0,1,3,20,27.0,0,2,6
25498,F00067133,577,0,0,3,20,30.0,0,2,5
25499,F00067135,577,0,0,3,40,30.0,0,2,5
25500,F00067139,577,0,1,3,15,20.0,0,2,6
25501,F00067141,577,0,1,3,15,33.0,0,1,6
25502,F00067144,577,0,1,3,40,37.0,0,3,6
25503,F00067145,577,0,1,3,45,,0,1,6
25504,F00067146,577,0,1,3,45,,0,2,6
25505,F00067147,577,0,1,3,50,33.0,0,3,6
25506,F00067149,577,0,1,3,40,37.0,0,2,6
25507,F00067151,577,0,1,3,30,30.0,0,2,6
25508,F00067156,625,0,0,3,50,32.0,0,1,5
25509,F00067157,625,0,0,3,60,37.0,0,1,5
25510,F00067158,625,0,0,3,30,21.0,0,3,5
25511,F00067161,626,0,1,3,10,16.0,0,2,6
25512,F00067162,626,0,1,3,15,37.0,0,2,6
25513,F00067163,626,0,1,3,25,24.0,0,3,6
25514,F00067168,677,0,0,3,15,39.0,0,2,5
25515,F00067172,677,0,0,3,45,31.0,0,2,5
25516,F00067175,677,0,0,3,10,36.0,0,1,5
25517,F00067176,677,0,1,3,15,23.0,0,2,6
25518,F00067177,677,0,1,3,40,18.0,0,2,6
25519,F00067184,731,0,0,3,25,18.0,0,1,5
25520,F00067187,731,0,0,3,40,38.0,0,3,5
25521,F00067189,731,0,0,3,45,,0,3,5
25522,F00067190,732,0,0,3,60,40.0,0,1,5
25523,F00067191,731,0,0,3,30,36.0,0,2,5
25524,F00067193,731,0,0,3,30,35.0,0,2,5
25525,F00067195,731,0,0,3,20,37.0,0,1,5
25526,F00067196,731,0,1,3,10,24.0,0,1,6
25527,F00067198,732,0,1,3,30,26.0,0,2,6
25528,F00067202,789,0,0,3,5,28.0,0,3,5
25529,F00067203,789,0,0,3,10,22.0,0,3,5
25530,F00067205,789,0,0,3,35,38.0,0,2,5
25531,F00067208,790,0,0,3,20,41.0,0,3,5
25532,F00067211,789,0,0,3,20,43.0,0,2,5
25533,F00067213,789,0,0,3,60,40.0,0,1,5
25534,F00067214,789,0,0,3,20,36.0,0,2,5
25535,F00067218,790,0,1,3,30,,0,2,6
25536,F00067220,789,0,1,3,50,41.0,0,1,6
25537,F00067229,851,0,0,3,50,38.0,0,3,5
25538,F00067234,851,0,1,3,5,38.0,0,3,6
25539,F00067235,851,0,1,3,10,27.0,0,2,6
25540,F00067239,851,0,1,3,40,34.0,0,2,6
25541,F00067240,851,0,1,3,30,36.0,0,2,6
25542,F00067241,851,0,1,3,40,40.0,0,2,6
25543,F00067242,851,0,1,3,40,41.0,0,3,6
25544,F00067243,851,0,1,3,40,36.0,0,2,6
25545,F00067245,916,0,0,3,10,35.0,0,2,5
25546,F00067249,916,0,0,3,10,40.0,0,1,5
25547,F00067254,915,0,1,3,30,34.0,0,2,6
25548,F00067256,916,0,1,3,45,40.0,0,2,6
25549,F00067257,915,0,1,3,10,46.0,0,1,6
25550,F00067264,984,0,0,3,40,26.0,0,1,5
25551,F00067265,984,0,0,3,40,43.0,0,2,5
25552,F00067266,984,0,0,3,40,47.0,0,2,5
25553,F00067268,984,0,0,3,10,34.0,0,2,5
25554,F00067271,984,0,0,3,30,39.0,0,2,5
25555,F00067273,984,0,1,3,20,16.0,0,2,6
25556,F00067276,984,0,1,3,35,35.0,0,2,6
25557,F00067277,984,0,1,3,35,42.0,0,1,6
25558,F00067281,984,0,1,3,30,40.0,0,1,6
25559,F00067284,1056,0,0,3,20,25.0,0,2,5
25560,F00067285,1056,0,0,3,30,39.0,0,2,5
25561,F00067291,1056,0,1,3,10,35.0,0,1,6
25562,F00067295,1056,0,1,3,25,33.0,0,1,6
25563,F00067298,1056,0,1,3,35,38.0,0,2,6
25564,F00067299,1056,0,1,3,50,46.0,0,1,6
25565,F00067300,1056,0,1,3,30,43.0,0,2,6
25566,F00067302,1056,0,1,3,25,39.0,0,2,6
25567,F00067304,1132,0,0,3,60,,0,2,5
25568,F00067309,1132,0,1,3,40,50.0,0,1,6
25569,F00067311,1132,0,1,3,30,42.0,0,2,6
25570,F00067315,1212,0,0,3,25,37.0,0,1,5
25571,F00067319,1212,0,0,3,40,,0,3,5
25572,F00067322,1212,0,0,3,50,51.0,0,2,5
25573,F00067327,1212,0,0,3,15,40.0,0,2,5
25574,F00067333,1212,0,1,3,40,41.0,0,2,6
25575,F00067334,1212,0,1,3,40,43.0,0,2,6
25576,F00067335,1212,0,1,3,20,40.0,0,2,6
25577,F00067336,1212,0,1,3,10,39.0,0,2,6
25578,F00067339,1297,0,0,3,20,36.0,0,2,5
25579,F00067347,1296,0,0,3,40,50.0,0,2,5
25580,F00067353,1296,0,1,3,60,34.0,0,2,6
25581,F00067354,1296,0,1,3,20,35.0,0,3,6
25582,F00067357,1385,0,0,3,60,46.0,0,2,5
25583,F00067358,1385,0,0,3,60,49.0,0,3,5
25584,F00067362,1385,0,0,3,20,50.0,0,1,5
25585,F00067364,1385,0,1,3,15,,0,1,6
25586,F00067367,1385,0,1,3,20,43.0,0,1,6
25587,F00067368,1478,0,0,3,5,37.0,0,1,5
25588,F00067370,1478,0,0,3,15,46.0,0,3,5
25589,F00067374,1478,0,0,3,35,52.0,0,2,5
25590,F00067378,1478,0,0,3,30,27.0,0,2,5
25591,F00067379,1478,0,0,3,35,50.0,0,3,5
25592,F00067381,1478,0,0,3,10,30.0,0,2,5
25593,F00067382,1478,0,1,3,15,30.0,0,1,6
25594,F00067385,1478,0,1,3,20,49.0,0,1,6
25595,F00067388,1478,0,1,3,40,50.0,0,2,6
25596,F00067390,1576,0,0,3,25,24.0,0,1,5
25597,F00067392,1575,0,0,3,25,48.0,0,2,5
25598,F00067395,1575,0,0,3,30,46.0,0,3,5
25599,F00067403,1576,0,1,3,20,33.0,0,2,6
25600,F00067405,1575,0,1,3,20,47.0,0,1,6
25601,F00067406,1575,0,1,3,20,44.0,0,2,6
25602,F00067408,1678,0,0,3,10,22.0,0,3,5
25603,F00067410,1678,0,0,3,20,,0,2,5
25604,F00067419,1678,0,0,3,40,53.0,0,1,5
25605,F00067421,1678,0,1,3,10,55.0,0,2,6
25606,F00067426,1678,0,1,3,45,46.0,0,1,6
25607,F00067427,1678,0,1,3,40,49.0,0,1,6
25608,F00067429,1678,0,1,3,40,45.0,0,1,6
25609,F00067430,1786,0,0,3,5,35.0,0,3,5
25610,F00067432,1786,0,0,3,20,53.0,0,3,5
25611,F00067433,1785,0,0,3,25,49.0,0,3,5
25612,F00067439,1785,0,1,3,15,49.0,0,2,6
25613,F00067445,1786,0,1,3,35,45.0,0,2,6
25614,F00067446,1898,0,0,3,5,,0,2,5
25615,F00067447,1898,0,0,3,5,,0,2,5
25616,F00067448,1898,0,0,3,25,47.0,0,3,5
25617,F00067463,1898,0,1,3,5,20.0,0,2,6
25618,F00067465,2015,0,0,3,10,37.0,0,1,5
25619,F00067468,2015,0,0,3,40,53.0,0,2,5
25620,F00067469,2016,0,0,3,60,,0,2,5
25621,F00067470,2016,0,0,3,5,40.0,0,2,5
25622,F00067471,2016,0,0,3,10,46.0,0,2,5
25623,F00067472,2015,0,0,3,40,53.0,0,2,5
25624,F00067477,2016,0,1,3,20,25.0,0,1,6
25625,F00067478,2015,0,1,3,20,29.0,0,2,6
25626,F00067483,2015,0,1,3,60,45.0,0,2,6
25627,F00067484,2016,0,1,3,20,55.0,0,3,6
25628,F00067485,2139,0,0,3,10,37.0,0,3,5
25629,F00067487,2138,0,0,3,15,53.0,0,2,5
25630,F00067491,2139,0,0,3,10,42.0,0,3,5
25631,F00067499,2139,0,1,3,10,38.0,0,2,6
25632,F00067501,2138,0,1,3,15,56.0,0,2,6
25633,F00067503,2139,0,1,3,25,49.0,0,1,6
25634,F00067505,2139,0,1,3,25,,0,1,6
25635,F00067506,2267,0,0,3,10,55.0,0,1,5
25636,F00067507,2267,0,0,3,15,35.0,0,1,5
25637,F00067510,2267,0,0,3,20,47.0,0,1,5
25638,F00067512,2267,0,0,3,30,56.0,0,2,5
25639,F00067515,2267,0,0,3,50,35.0,0,2,5
25640,F00067519,2267,0,0,3,30,38.0,0,3,5
25641,F00067521,2267,0,0,3,30,51.0,0,2,5
25642,F00067531,2267,0,1,3,20,53.0,0,3,6
25643,F00067536,2401,0,0,3,40,52.0,0,2,5
25644,F00067540,2401,0,1,3,20,58.0,0,3,6
25645,F00067541,2402,0,1,3,30,46.0,0,2,6
25646,F00067542,2401,0,1,3,40,52.0,0,2,6
25647,F00067543,2401,0,1,3,50,52.0,0,2,6
25648,F00067544,2401,0,1,3,5,54.0,0,2,6
25649,F00067549,2541,0,0,3,15,52.0,0,2,5
25650,F00067552,2541,0,0,3,15,51.0,0,3,5
25651,F00067553,2542,0,0,3,20,49.0,0,3,5
25652,F00067554,2541,0,1,3,5,55.0,0,1,6
25653,F00067555,2542,0,1,3,10,,0,1,6
25654,F00067557,2541,0,1,3,20,45.0,0,1,6
25655,F00067560,2688,0,0,3,5,32.0,0,1,5
25656,F00067567,2688,0,0,3,10,55.0,0,2,5
25657,F00067568,2688,0,0,3,30,55.0,0,2,5
25658,F00067569,2688,0,1,3,10,49.0,0,2,6
25659,F00067570,2687,0,1,3,15,23.0,0,2,6
25660,F00067571,2688,0,1,3,40,60.0,0,2,6
25661,F00067572,2688,0,1,3,10,,0,2,6
25662,F00067574,2688,0,1,3,20,50.0,0,2,6
25663,F00067575,2688,0,1,3,20,57.0,0,1,6
25664,F00067577,2840,0,0,3,5,57.0,0,2,5
25665,F00067579,2840,0,0,3,20,43.0,0,2,5
25666,F00067581,2840,0,1,3,40,61.0,0,2,6
25667,F00067585,2999,0,0,3,20,62.0,0,2,5
25668,F00067589,2999,0,0,3,30,57.0,0,2,5
25669,F00067590,2999,0,0,3,20,58.0,0,2,5
25670,F00067594,3164,0,0,3,10,54.0,0,2,5
25671,F00067609,3337,0,0,3,25,61.0,0,1,5
25672,F00067611,3337,0,0,3,20,67.0,0,1,5
25673,F00067612,3336,0,1,3,15,50.0,0,2,6
25674,F00067614,3336,0,1,3,10,60.0,0,3,6
25675,F00067615,3337,0,1,3,10,61.0,0,2,6
25676,F00067621,3702,0,0,3,10,38.0,0,3,5
25677,F00067624,3702,0,0,3,20,63.0,0,2,5
25678,F00067625,3896,0,0,3,5,62.0,0,1,5
25679,F00067632,4096,0,0,3,5,60.0,0,1,5
25680,F00067638,150,1,0,3,20,24.0,0,2,6
25681,F00067639,150,1,1,3,10,18.0,0,1,7
25682,F00067640,150,1,1,3,10,20.0,0,1,7
25683,F00067641,151,1,1,3,20,12.0,0,2,7
25684,F00067642,150,1,1,3,20,22.0,0,2,7
25685,F00067643,150,1,1,3,50,19.0,0,2,7
25686,F00067644,169,1,0,3,10,19.0,0,2,6
25687,F00067651,168,1,1,3,30,23.0,0,1,7
25688,F00067652,168,1,1,3,40,,0,3,7
25689,F00067655,188,1,0,3,20,27.0,0,2,6
25690,F00067658,188,1,0,3,40,23.0,0,1,6
25691,F00067661,188,1,1,3,40,18.0,0,2,7
25692,F00067663,209,1,0,3,15,14.0,0,3,6
25693,F00067666,209,1,0,3,25,27.0,0,1,6
25694,F00067667,209,1,0,3,40,22.0,0,2,6
25695,F00067671,209,1,1,3,15,16.0,0,2,7
25696,F00067673,209,1,1,3,25,22.0,0,2,7
25697,F00067678,232,1,0,3,30,29.0,0,3,6
25698,F00067679,232,1,1,3,5,14.0,0,1,7
25699,F00067681,232,1,1,3,30,,0,3,7
25700,F00067685,256,1,0,3,10,14.0,0,2,6
25701,F00067688,256,1,0,3,20,20.0,0,2,6
25702,F00067690,257,1,1,3,40,23.0,0,2,7
25703,F00067692,283,1,0,3,35,,0,1,6
25704,F00067695,283,1,1,3,20,16.0,0,3,7
25705,F00067697,283,1,1,3,30,25.0,0,1,7
25706,F00067699,311,1,0,3,10,25.0,0,2,6
25707,F00067704,312,1,0,3,40,27.0,0,2,6
25708,F00067705,311,1,1,3,5,22.0,0,1,7
25709,F00067715,342,1,1,3,5,24.0,0,3,7
25710,F00067719,342,1,1,3,40,26.0,0,3,7
25711,F00067723,375,1,0,3,40,29.0,0,1,6
25712,F00067724,375,1,1,3,10,27.0,0,2,7
25713,F00067726,375,1,1,3,40,18.0,0,1,7
25714,F00067734,411,1,0,3,30,11.0,0,2,6
25715,F00067735,410,1,0,3,30,15.0,0,2,6
25716,F00067741,410,1,1,3,30,19.0,0,1,7
25717,F00067743,448,1,0,3,5,10.0,0,2,6
25718,F00067746,448,1,0,3,25,20.0,0,2,6
25719,F00067750,448,1,1,3,5,9.0,0,2,7
25720,F00067754,488,1,0,3,10,37.0,0,3,6
25721,F00067757,488,1,0,3,30,29.0,0,1,6
25722,F00067758,488,1,0,3,40,,0,1,6
25723,F00067759,488,1,0,3,45,32.0,0,2,6
25724,F00067760,488,1,0,3,50,28.0,0,3,6
25725,F00067766,531,1,0,3,5,28.0,0,1,6
25726,F00067769,531,1,0,3,40,28.0,0,2,6
25727,F00067774,531,1,1,3,40,38.0,0,2,7
25728,F00067776,577,1,0,3,5,19.0,0,3,6
25729,F00067778,577,1,0,3,25,18.0,0,2,6
25730,F00067780,577,1,0,3,45,31.0,0,2,6
25731,F00067782,577,1,1,3,10,7.0,0,2,7
25732,F00067792,626,1,0,3,15,39.0,0,2,6
25733,F00067797,625,1,0,3,20,29.0,0,1,6
25734,F00067798,625,1,0,3,20,25.0,0,2,6
25735,F00067799,626,1,1,3,10,,0,2,7
25736,F00067800,625,1,1,3,15,29.0,0,2,7
25737,F00067802,677,1,0,3,10,29.0,0,1,6
25738,F00067804,677,1,0,3,25,26.0,0,1,6
25739,F00067805,677,1,0,3,40,31.0,0,2,6
25740,F00067811,732,1,0,3,10,12.0,0,2,6
25741,F00067813,731,1,0,3,40,36.0,0,2,6
25742,F00067815,732,1,0,3,10,30.0,0,1,6
25743,F00067818,731,1,1,3,15,17.0,0,2,7
25744,F00067819,732,1,1,3,20,17.0,0,1,7
25745,F00067821,731,1,1,3,35,18.0,0,3,7
25746,F00067829,790,1,0,3,30,35.0,0,3,6
25747,F00067830,789,1,0,3,20,,0,3,6
25748,F00067831,789,1,1,3,5,,0,2,7
25749,F00067839,850,1,0,3,5,25.0,0,1,6
25750,F00067841,851,1,0,3,20,7.0,0,1,6
25751,F00067843,851,1,0,3,20,40.0,0,2,6
25752,F00067845,851,1,1,3,5,20.0,0,1,7
25753,F00067847,851,1,1,3,5,39.0,0,1,7
25754,F00067848,851,1,1,3,10,11.0,0,3,7
25755,F00067849,851,1,1,3,15,17.0,0,3,7
25756,F00067852,851,1,1,3,35,22.0,0,3,7
25757,F00067853,851,1,1,3,35,36.0,0,3,7
25758,F00067858,851,1,1,3,20,,0,2,7
25759,F00067866,915,1,0,3,25,,0,2,6
25760,F00067867,915,1,0,3,40,34.0,0,1,6
25761,F00067869,915,1,0,3,20,37.0,0,1,6
25762,F00067870,915,1,0,3,40,45.0,0,3,6
25763,F00067871,916,1,1,3,5,,0,3,7
25764,F00067878,916,1,1,3,50,33.0,0,3,7
25765,F00067880,916,1,1,3,60,,0,2,7
25766,F00067882,915,1,1,3,10,34.0,0,1,7
25767,F00067884,915,1,1,3,10,38.0,0,2,7
25768,F00067885,915,1,1,3,25,40.0,0,2,7
25769,F00067887,984,1,0,3,5,18.0,0,3,6
25770,F00067889,984,1,0,3,10,23.0,0,2,6
25771,F00067890,984,1,0,3,10,26.0,0,1,6
25772,F00067896,984,1,0,3,40,29.0,0,3,6
25773,F00067897,984,1,0,3,40,42.0,0,3,6
25774,F00067909,1056,1,0,3,10,27.0,0,2,6
25775,F00067917,1056,1,1,3,15,43.0,0,1,7
25776,F00067918,1056,1,1,3,20,,0,1,7
25777,F00067920,1056,1,1,3,30,40.0,0,1,7
25778,F00067922,1056,1,1,3,40,21.0,0,2,7
25779,F00067924,1056,1,1,3,35,36.0,0,1,7
25780,F00067925,1056,1,1,3,10,,0,2,7
25781,F00067927,1132,1,0,3,15,,0,1,6
25782,F00067931,1132,1,0,3,30,31.0,0,2,6
25783,F00067937,1132,1,0,3,30,41.0,0,3,6
25784,F00067941,1132,1,1,3,20,12.0,0,2,7
25785,F00067942,1212,1,0,3,10,34.0,0,1,6
25786,F00067943,1212,1,0,3,15,14.0,0,1,6
25787,F00067945,1212,1,0,3,50,43.0,0,1,6
25788,F00067947,1212,1,1,3,5,21.0,0,3,7
25789,F00067951,1297,1,0,3,5,32.0,0,1,6
25790,F00067952,1297,1,0,3,20,50.0,0,2,6
25791,F00067954,1296,1,0,3,35,39.0,0,3,6
25792,F00067958,1297,1,1,3,15,44.0,0,2,7
25793,F00067962,1385,1,0,3,10,37.0,0,2,6
25794,F00067963,1385,1,0,3,10,46.0,0,1,6
25795,F00067964,1385,1,0,3,15,27.0,0,2,6
25796,F00067971,1385,1,0,3,20,44.0,0,1,6
25797,F00067972,1385,1,1,3,5,40.0,0,2,7
25798,F00067977,1385,1,1,3,50,46.0,0,2,7
25799,F00067979,1385,1,1,3,5,38.0,0,2,7
25800,F00067980,1385,1,1,3,15,40.0,0,2,7
25801,F00067986,1478,1,0,3,20,37.0,0,3,6
25802,F00067990,1478,1,1,3,20,38.0,0,2,7
25803,F00067992,1478,1,1,3,25,46.0,0,2,7
25804,F00067994,1478,1,1,3,40,46.0,0,2,7
25805,F00067995,1575,1,0,3,10,32.0,0,1,6
25806,F00067997,1576,1,0,3,25,35.0,0,3,6
25807,F00067998,1575,1,0,3,40,21.0,0,1,6
25808,F00067999,1575,1,0,3,40,41.0,0,3,6
25809,F00068004,1576,1,1,3,30,36.0,0,1,7
25810,F00068005,1576,1,1,3,30,51.0,0,1,7
25811,F00068006,1576,1,1,3,40,35.0,0,3,7
25812,F00068008,1575,1,1,3,10,43.0,0,2,7
25813,F00068016,1678,1,0,3,20,40.0,0,3,6
25814,F00068019,1678,1,0,3,15,47.0,0,1,6
25815,F00068026,1786,1,0,3,10,20.0,0,2,6
25816,F00068028,1786,1,0,3,15,47.0,0,1,6
25817,F00068029,1785,1,0,3,5,40.0,0,1,6
25818,F00068031,1785,1,1,3,15,34.0,0,2,7
25819,F00068033,1786,1,1,3,20,41.0,0,1,7
25820,F00068034,1785,1,1,3,30,30.0,0,1,7
25821,F00068039,1785,1,1,3,15,50.0,0,3,7
25822,F00068041,1898,1,0,3,20,30.0,0,2,6
25823,F00068044,1898,1,0,3,20,49.0,0,1,6
25824,F00068049,1898,1,0,3,30,,0,3,6
25825,F00068050,1898,1,0,3,10,21.0,0,1,6
25826,F00068051,1898,1,0,3,20,52.0,0,1,6
25827,F00068052,1898,1,0,3,30,45.0,0,2,6
25828,F00068058,2015,1,0,3,35,51.0,0,2,6
25829,F00068064,2015,1,1,3,20,55.0,0,2,7
25830,F00068065,2015,1,1,3,30,47.0,0,2,7
25831,F00068069,2016,1,1,3,15,36.0,0,2,7
25832,F00068070,2139,1,0,3,5,28.0,0,3,6
25833,F00068075,2139,1,0,3,35,52.0,0,1,6
25834,F00068076,2139,1,0,3,10,30.0,0,3,6
25835,F00068080,2139,1,0,3,20,48.0,0,2,6
25836,F00068081,2139,1,0,3,20,50.0,0,2,6
25837,F00068082,2139,1,0,3,20,35.0,0,3,6
25838,F00068084,2138,1,1,3,10,,0,1,7
25839,F00068087,2139,1,1,3,30,49.0,0,1,7
25840,F00068095,2267,1,1,3,15,50.0,0,1,7
25841,F00068099,2267,1,1,3,40,23.0,0,1,7
25842,F00068101,2402,1,0,3,30,40.0,0,2,6
25843,F00068104,2402,1,0,3,15,40.0,0,3,6
25844,F00068106,2401,1,1,3,5,40.0,0,3,7
25845,F00068112,2541,1,0,3,20,48.0,0,2,6
25846,F00068115,2541,1,0,3,30,48.0,0,1,6
25847,F00068119,2542,1,1,3,20,49.0,0,2,7
25848,F00068123,2541,1,1,3,30,50.0,0,1,7
25849,F00068124,2687,1,0,3,10,36.0,0,3,6
25850,F00068127,2688,1,0,3,45,50.0,0,2,6
25851,F00068131,2688,1,1,3,40,52.0,0,1,7
