,ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,Nonzero
40073,F00070258,1478,0,1,2,40,18.0,23,3,0,6
40074,F00070259,1478,0,1,2,70,28.0,4,1,0,6
40075,F00070261,1478,0,1,2,20,45.0,7,3,1,7
40076,F00070263,1478,0,1,2,40,16.0,28,3,1,7
40077,F00070265,1478,0,1,2,40,27.0,14,1,1,7
40078,F00070266,1478,0,1,2,40,33.0,7,1,1,7
40079,F00070267,1478,0,1,2,40,46.0,1,3,1,7
40080,F00070268,1575,0,1,2,10,34.0,11,1,0,6
40081,F00070270,1576,0,1,2,10,19.0,19,2,0,6
40082,F00070271,1576,0,1,2,10,20.0,29,1,0,6
40083,F00070272,1576,0,1,2,10,33.0,13,2,0,6
40084,F00070275,1575,0,1,2,15,28.0,22,2,0,6
40085,F00070276,1575,0,1,2,15,34.0,13,2,0,6
40086,F00070278,1575,0,1,2,15,40.0,5,3,0,6
40087,F00070279,1575,0,1,2,15,45.0,0,1,0,5
40088,F00070281,1576,0,1,2,20,11.0,31,3,0,6
40089,F00070282,1576,0,1,2,20,13.0,32,2,0,6
40090,F00070284,1576,0,1,2,20,22.0,21,2,0,6
40091,F00070286,1575,0,1,2,20,27.0,15,1,0,6
40092,F00070293,1576,0,1,2,30,16.0,16,2,0,6
40093,F00070294,1576,0,1,2,30,19.0,28,1,0,6
40094,F00070295,1576,0,1,2,30,,20,2,0,6
40095,F00070298,1576,0,1,2,35,35.0,8,2,0,6
40096,F00070300,1575,0,1,2,40,20.0,23,2,0,6
40097,F00070301,1576,0,1,2,40,28.0,15,2,0,6
40098,F00070302,1575,0,1,2,40,30.0,6,3,0,6
40099,F00070303,1576,0,1,2,40,32.0,21,2,0,6
40100,F00070306,1576,0,1,2,40,41.0,0,1,0,5
40101,F00070307,1576,0,1,2,50,41.0,8,3,0,6
40102,F00070308,1576,0,1,2,60,26.0,17,2,0,6
40103,F00070310,1576,0,1,2,5,25.0,13,1,1,7
40104,F00070311,1576,0,1,2,60,,12,1,1,7
40105,F00070312,1576,0,1,2,10,37.0,8,3,1,7
40106,F00070314,1576,0,1,2,30,35.0,8,2,1,7
40107,F00070315,1576,0,1,2,40,20.0,5,2,1,7
40108,F00070317,1575,0,1,2,20,44.0,10,2,1,7
40109,F00070319,1678,0,1,2,5,30.0,14,2,0,6
40110,F00070321,1678,0,1,2,10,15.0,6,1,0,6
40111,F00070322,1678,0,1,2,15,10.0,30,2,0,6
40112,F00070323,1678,0,1,2,15,16.0,24,1,0,6
40113,F00070325,1678,0,1,2,15,20.0,32,3,0,6
40114,F00070326,1678,0,1,2,15,45.0,5,2,0,6
40115,F00070327,1678,0,1,2,20,8.0,34,3,0,6
40116,F00070329,1678,0,1,2,20,20.0,23,2,0,6
40117,F00070330,1678,0,1,2,20,20.0,27,3,0,6
40118,F00070336,1678,0,1,2,20,26.0,22,2,0,6
40119,F00070338,1678,0,1,2,20,32.0,11,2,0,6
40120,F00070339,1678,0,1,2,20,36.0,9,1,0,6
40121,F00070341,1678,0,1,2,20,41.0,5,2,0,6
40122,F00070342,1678,0,1,2,25,16.0,30,2,0,6
40123,F00070346,1678,0,1,2,25,47.0,1,1,0,6
40124,F00070349,1678,0,1,2,40,21.0,13,2,0,6
40125,F00070350,1678,0,1,2,40,25.0,20,2,0,6
40126,F00070351,1678,0,1,2,40,31.0,19,1,0,6
40127,F00070352,1678,0,1,2,40,,15,3,0,6
40128,F00070353,1678,0,1,2,40,37.0,8,3,0,6
40129,F00070357,1678,0,1,2,50,23.0,19,3,0,6
40130,F00070359,1678,0,1,2,60,17.0,27,2,0,6
40131,F00070360,1678,0,1,2,60,24.0,19,1,0,6
40132,F00070362,1678,0,1,2,20,37.0,9,1,1,7
40133,F00070366,1678,0,1,2,20,24.0,22,3,2,7
40134,F00070367,1786,0,1,2,5,40.0,17,3,0,6
40135,F00070369,1786,0,1,2,10,,30,1,0,6
40136,F00070370,1785,0,1,2,10,30.0,17,3,0,6
40137,F00070371,1786,0,1,2,10,38.0,3,3,0,6
40138,F00070372,1785,0,1,2,15,17.0,30,2,0,6
40139,F00070374,1785,0,1,2,15,29.0,15,2,0,6
40140,F00070376,1785,0,1,2,15,,5,2,0,6
40141,F00070377,1786,0,1,2,15,49.0,1,3,0,6
40142,F00070379,1786,0,1,2,20,20.0,10,1,0,6
40143,F00070383,1785,0,1,2,20,32.0,11,3,0,6
40144,F00070384,1785,0,1,2,20,38.0,6,3,0,6
40145,F00070388,1785,0,1,2,30,14.0,29,2,0,6
40146,F00070389,1785,0,1,2,30,16.0,32,1,0,6
40147,F00070392,1785,0,1,2,30,,15,2,0,6
40148,F00070393,1785,0,1,2,30,,10,2,0,6
40149,F00070395,1786,0,1,2,40,11.0,29,2,0,6
40150,F00070397,1785,0,1,2,40,17.0,23,1,0,6
40151,F00070398,1786,0,1,2,40,25.0,20,3,0,6
40152,F00070399,1785,0,1,2,40,27.0,12,1,0,6
40153,F00070400,1785,0,1,2,40,29.0,15,3,0,6
40154,F00070401,1785,0,1,2,40,30.0,11,2,0,6
40155,F00070402,1785,0,1,2,40,30.0,12,1,0,6
40156,F00070403,1785,0,1,2,40,30.0,22,1,0,6
40157,F00070404,1785,0,1,2,40,40.0,3,3,0,6
40158,F00070405,1785,0,1,2,40,44.0,7,2,0,6
40159,F00070406,1785,0,1,2,40,,0,2,0,5
40160,F00070408,1785,0,1,2,50,21.0,23,2,0,6
40161,F00070409,1785,0,1,2,50,23.0,21,2,0,6
40162,F00070410,1785,0,1,2,50,41.0,6,2,0,6
40163,F00070413,1785,0,1,2,30,26.0,15,1,1,7
40164,F00070415,1785,0,1,2,20,40.0,3,2,1,7
40165,F00070416,1785,0,1,2,20,50.0,5,2,1,7
40166,F00070419,1898,0,1,2,20,25.0,10,3,0,6
40167,F00070420,1898,0,1,2,20,,16,2,0,6
40168,F00070423,1898,0,1,2,10,12.0,34,2,0,6
40169,F00070424,1898,0,1,2,10,16.0,26,2,0,6
40170,F00070425,1898,0,1,2,10,20.0,12,1,0,6
40171,F00070426,1898,0,1,2,10,24.0,25,2,0,6
40172,F00070429,1898,0,1,2,10,39.0,10,1,0,6
40173,F00070433,1898,0,1,2,15,37.0,11,1,0,6
40174,F00070435,1898,0,1,2,20,24.0,24,1,0,6
40175,F00070436,1898,0,1,2,20,29.0,23,2,0,6
40176,F00070443,1898,0,1,2,30,14.0,29,1,0,6
40177,F00070445,1898,0,1,2,30,22.0,26,1,0,6
40178,F00070446,1898,0,1,2,30,43.0,2,2,0,6
40179,F00070447,1898,0,1,2,30,44.0,1,1,0,6
40180,F00070448,1898,0,1,2,30,46.0,5,1,0,6
40181,F00070449,1898,0,1,2,30,49.0,1,2,0,6
40182,F00070450,1898,0,1,2,35,45.0,5,2,0,6
40183,F00070451,1898,0,1,2,40,,32,2,0,6
40184,F00070452,1898,0,1,2,40,14.0,36,2,0,6
40185,F00070453,1898,0,1,2,40,21.0,24,2,0,6
40186,F00070454,1898,0,1,2,40,24.0,24,3,0,6
40187,F00070455,1898,0,1,2,40,45.0,2,2,0,6
40188,F00070457,1898,0,1,2,40,50.0,7,1,0,6
40189,F00070459,1898,0,1,2,50,42.0,7,2,0,6
40190,F00070462,1898,0,1,2,60,24.0,20,2,0,6
40191,F00070463,1898,0,1,2,60,32.0,16,1,0,6
40192,F00070464,1898,0,1,2,60,33.0,11,3,0,6
40193,F00070466,1898,0,1,2,60,48.0,3,2,0,6
40194,F00070468,1898,0,1,2,20,25.0,4,3,1,7
40195,F00070469,1898,0,1,2,30,34.0,17,2,1,7
40196,F00070470,1898,0,1,2,20,15.0,21,2,1,7
40197,F00070473,1898,0,1,2,30,,26,1,1,7
40198,F00070477,2016,0,1,2,10,16.0,30,2,0,6
40199,F00070478,2016,0,1,2,10,30.0,25,3,0,6
40200,F00070479,2016,0,1,2,10,45.0,3,2,0,6
40201,F00070480,2015,0,1,2,15,10.0,27,1,0,6
40202,F00070484,2015,0,1,2,15,42.0,5,2,0,6
40203,F00070490,2016,0,1,2,20,34.0,17,2,0,6
40204,F00070491,2015,0,1,2,20,35.0,10,2,0,6
40205,F00070492,2015,0,1,2,20,42.0,0,2,0,5
40206,F00070493,2015,0,1,2,20,42.0,5,2,0,6
40207,F00070494,2016,0,1,2,20,43.0,4,2,0,6
40208,F00070495,2016,0,1,2,20,44.0,5,2,0,6
40209,F00070496,2015,0,1,2,25,19.0,32,2,0,6
40210,F00070497,2016,0,1,2,25,25.0,27,2,0,6
40211,F00070500,2016,0,1,2,30,24.0,27,2,0,6
40212,F00070504,2016,0,1,2,30,42.0,5,1,0,6
40213,F00070505,2016,0,1,2,30,45.0,5,2,0,6
40214,F00070506,2015,0,1,2,40,11.0,19,2,0,6
40215,F00070507,2016,0,1,2,40,12.0,29,2,0,6
40216,F00070508,2015,0,1,2,40,15.0,31,2,0,6
40217,F00070512,2016,0,1,2,60,29.0,25,1,0,6
40218,F00070513,2015,0,1,2,60,37.0,12,1,0,6
40219,F00070514,2016,0,1,2,20,,29,1,1,7
40220,F00070515,2015,0,1,2,20,25.0,25,1,1,7
40221,F00070518,2138,0,1,2,40,10.0,13,1,0,6
40222,F00070519,2139,0,1,2,5,10.0,25,1,0,6
40223,F00070524,2139,0,1,2,10,26.0,24,1,0,6
40224,F00070525,2138,0,1,2,10,30.0,21,3,0,6
40225,F00070526,2138,0,1,2,15,13.0,34,2,0,6
40226,F00070528,2138,0,1,2,15,30.0,20,2,0,6
40227,F00070529,2139,0,1,2,15,31.0,16,2,0,6
40228,F00070530,2139,0,1,2,20,,32,3,0,6
40229,F00070531,2138,0,1,2,20,18.0,4,1,0,6
40230,F00070533,2138,0,1,2,20,20.0,23,2,0,6
40231,F00070535,2139,0,1,2,20,40.0,10,2,0,6
40232,F00070536,2139,0,1,2,20,42.0,1,2,0,6
40233,F00070537,2138,0,1,2,20,48.0,2,2,0,6
40234,F00070538,2138,0,1,2,25,18.0,23,2,0,6
40235,F00070540,2139,0,1,2,30,35.0,16,2,0,6
40236,F00070541,2138,0,1,2,35,24.0,20,3,0,6
40237,F00070543,2139,0,1,2,40,17.0,35,1,0,6
40238,F00070547,2139,0,1,2,40,44.0,4,2,0,6
40239,F00070549,2138,0,1,2,40,50.0,10,2,0,6
40240,F00070550,2138,0,1,2,50,17.0,32,2,0,6
40241,F00070552,2139,0,1,2,50,30.0,19,2,0,6
40242,F00070553,2139,0,1,2,25,36.0,13,2,1,7
40243,F00070554,2138,0,1,2,20,,32,2,1,7
40244,F00070555,2139,0,1,2,20,40.0,7,2,1,7
40245,F00070556,2138,0,1,2,20,52.0,5,2,1,7
40246,F00070557,2139,0,1,2,60,27.0,19,2,1,7
40247,F00070561,2139,0,1,2,30,34.0,13,1,2,7
40248,F00070563,2267,0,1,2,10,17.0,29,1,0,6
40249,F00070565,2267,0,1,2,10,32.0,22,2,0,6
40250,F00070566,2267,0,1,2,10,33.0,15,2,0,6
40251,F00070568,2267,0,1,2,10,50.0,8,2,0,6
40252,F00070569,2267,0,1,2,15,25.0,19,2,0,6
40253,F00070570,2267,0,1,2,15,39.0,14,3,0,6
40254,F00070571,2267,0,1,2,20,25.0,24,2,0,6
40255,F00070575,2267,0,1,2,20,,1,2,0,6
40256,F00070579,2267,0,1,2,40,33.0,16,1,0,6
40257,F00070580,2267,0,1,2,40,34.0,18,2,0,6
40258,F00070583,2267,0,1,2,20,44.0,9,1,1,7
40259,F00070584,2267,0,1,2,20,17.0,34,2,1,7
40260,F00070587,2267,0,1,2,40,18.0,27,2,1,7
40261,F00070588,2402,0,1,2,20,52.0,6,2,0,6
40262,F00070591,2402,0,1,2,20,21.0,32,1,0,6
40263,F00070592,2402,0,1,2,20,30.0,23,3,0,6
40264,F00070594,2401,0,1,2,20,37.0,18,3,0,6
40265,F00070595,2402,0,1,2,20,,10,2,0,6
40266,F00070596,2401,0,1,2,30,16.0,38,2,0,6
40267,F00070597,2401,0,1,2,30,20.0,23,2,0,6
40268,F00070598,2402,0,1,2,30,35.0,8,2,0,6
40269,F00070599,2401,0,1,2,30,38.0,18,3,0,6
40270,F00070600,2402,0,1,2,30,41.0,15,1,0,6
40271,F00070601,2401,0,1,2,40,,40,2,0,6
40272,F00070603,2401,0,1,2,40,30.0,20,2,0,6
40273,F00070604,2402,0,1,2,40,32.0,20,1,0,6
40274,F00070608,2401,0,1,2,45,28.0,24,2,0,6
40275,F00070609,2401,0,1,2,20,25.0,23,2,1,7
40276,F00070610,2402,0,1,2,45,32.0,14,2,1,7
40277,F00070611,2401,0,1,2,30,24.0,25,3,1,7
40278,F00070614,2401,0,1,2,15,32.0,12,2,1,7
40279,F00070615,2541,0,1,2,40,31.0,17,3,0,6
40280,F00070617,2542,0,1,2,5,13.0,36,2,0,6
40281,F00070618,2542,0,1,2,5,23.0,30,3,0,6
40282,F00070620,2541,0,1,2,10,,36,2,0,6
40283,F00070621,2541,0,1,2,10,18.0,28,2,0,6
40284,F00070624,2542,0,1,2,15,,39,3,0,6
40285,F00070625,2541,0,1,2,15,21.0,33,2,0,6
40286,F00070626,2541,0,1,2,15,39.0,14,2,0,6
40287,F00070628,2542,0,1,2,20,22.0,29,2,0,6
40288,F00070629,2541,0,1,2,20,28.0,29,2,0,6
40289,F00070630,2542,0,1,2,20,29.0,24,2,0,6
40290,F00070632,2542,0,1,2,20,34.0,16,2,0,6
40291,F00070633,2542,0,1,2,20,42.0,7,2,0,6
40292,F00070635,2542,0,1,2,25,35.0,16,1,0,6
40293,F00070636,2542,0,1,2,30,11.0,36,1,0,6
40294,F00070637,2542,0,1,2,30,20.0,35,1,0,6
40295,F00070641,2542,0,1,2,40,20.0,34,2,0,6
40296,F00070642,2542,0,1,2,40,27.0,28,1,0,6
40297,F00070646,2541,0,1,2,50,,2,3,0,6
40298,F00070647,2541,0,1,2,10,49.0,1,2,1,7
40299,F00070648,2541,0,1,2,20,22.0,31,3,1,7
40300,F00070650,2541,0,1,2,10,11.0,38,3,2,7
40301,F00070651,2688,0,1,2,5,12.0,38,2,0,6
40302,F00070652,2688,0,1,2,5,34.0,20,2,0,6
40303,F00070653,2688,0,1,2,10,5.0,37,3,0,6
40304,F00070657,2688,0,1,2,10,25.0,27,1,0,6
40305,F00070658,2688,0,1,2,10,28.0,28,2,0,6
40306,F00070660,2688,0,1,2,10,30.0,26,1,0,6
40307,F00070662,2688,0,1,2,15,20.0,38,3,0,6
40308,F00070663,2688,0,1,2,15,51.0,3,2,0,6
40309,F00070664,2688,0,1,2,20,6.0,42,2,0,6
40310,F00070665,2688,0,1,2,20,26.0,36,2,0,6
40311,F00070667,2688,0,1,2,20,34.0,17,2,0,6
40312,F00070668,2688,0,1,2,20,44.0,10,1,0,6
40313,F00070669,2688,0,1,2,20,50.0,3,3,0,6
40314,F00070670,2688,0,1,2,20,52.0,0,2,0,5
40315,F00070672,2688,0,1,2,25,38.0,17,2,0,6
40316,F00070675,2688,0,1,2,30,54.0,2,2,0,6
40317,F00070676,2688,0,1,2,45,,10,1,0,6
40318,F00070677,2688,0,1,2,60,27.0,25,1,0,6
40319,F00070678,2688,0,1,2,35,45.0,6,2,1,7
40320,F00070679,2688,0,1,2,15,52.0,4,1,1,7
40321,F00070680,2688,0,1,2,20,,7,1,1,7
40322,F00070681,2840,0,1,2,5,7.0,21,3,0,6
40323,F00070682,2840,0,1,2,5,13.0,42,1,0,6
40324,F00070683,2840,0,1,2,5,15.0,33,2,0,6
40325,F00070685,2840,0,1,2,20,9.0,38,2,0,6
40326,F00070688,2840,0,1,2,20,29.0,32,1,0,6
40327,F00070690,2840,0,1,2,30,39.0,20,2,0,6
40328,F00070693,2840,0,1,2,35,48.0,4,1,0,6
40329,F00070694,2840,0,1,2,40,15.0,23,3,0,6
40330,F00070696,2840,0,1,2,40,40.0,15,2,0,6
40331,F00070703,2999,0,1,2,15,26.0,17,2,0,6
40332,F00070704,2999,0,1,2,15,45.0,11,3,0,6
40333,F00070705,2999,0,1,2,20,18.0,34,3,0,6
40334,F00070706,2999,0,1,2,20,,19,2,0,6
40335,F00070707,2999,0,1,2,20,48.0,4,2,0,6
40336,F00070708,2999,0,1,2,20,62.0,4,2,0,6
40337,F00070709,2999,0,1,2,25,22.0,34,2,0,6
40338,F00070711,2999,0,1,2,30,27.0,27,1,0,6
40339,F00070713,2999,0,1,2,30,50.0,3,2,0,6
40340,F00070714,2999,0,1,2,40,15.0,44,2,0,6
40341,F00070715,2999,0,1,2,40,,19,1,0,6
40342,F00070717,2999,0,1,2,40,36.0,19,3,0,6
40343,F00070719,2999,0,1,2,50,50.0,6,2,0,6
40344,F00070721,2999,0,1,2,5,44.0,12,2,1,7
40345,F00070723,2999,0,1,2,40,38.0,16,2,1,7
40346,F00070724,2999,0,1,2,20,28.0,29,1,1,7
40347,F00070725,2999,0,1,2,40,35.0,19,2,1,7
40348,F00070726,3165,0,1,2,10,5.0,30,2,0,6
40349,F00070727,3165,0,1,2,15,22.0,35,2,0,6
40350,F00070728,3164,0,1,2,20,16.0,43,3,0,6
40351,F00070729,3165,0,1,2,20,25.0,35,1,0,6
40352,F00070730,3164,0,1,2,20,40.0,10,2,0,6
40353,F00070731,3164,0,1,2,20,46.0,4,1,0,6
40354,F00070732,3164,0,1,2,30,17.0,33,2,0,6
40355,F00070733,3164,0,1,2,10,16.0,40,2,1,7
40356,F00070736,3337,0,1,2,10,38.0,26,2,0,6
40357,F00070737,3336,0,1,2,20,25.0,26,3,0,6
40358,F00070739,3336,0,1,2,30,40.0,16,1,0,6
40359,F00070740,3337,0,1,2,20,,4,2,1,7
40360,F00070741,3337,0,1,2,30,38.0,16,1,1,7
40361,F00070742,3337,0,1,2,15,42.0,14,1,1,7
40362,F00070743,3336,0,1,2,35,30.0,18,3,2,7
40363,F00070744,3336,0,1,2,20,33.0,26,3,2,7
40364,F00070746,3516,0,1,2,10,11.0,46,3,0,6
40365,F00070747,3516,0,1,2,20,,39,1,0,6
40366,F00070749,3515,0,1,2,25,19.0,42,3,0,6
40367,F00070750,3516,0,1,2,40,13.0,42,2,0,6
40368,F00070751,3516,0,1,2,20,21.0,37,1,1,7
40369,F00070752,3516,0,1,2,20,40.0,15,3,1,7
40370,F00070753,3516,0,1,2,30,38.0,25,3,1,7
40371,F00070757,3702,0,1,2,15,46.0,22,1,0,6
40372,F00070759,3702,0,1,2,20,17.0,31,2,0,6
40373,F00070761,3702,0,1,2,20,33.0,21,3,0,6
40374,F00070762,3702,0,1,2,20,37.0,21,2,0,6
40375,F00070765,3702,0,1,2,40,,36,3,0,6
40376,F00070766,3702,0,1,2,40,36.0,21,3,0,6
40377,F00070768,3702,0,1,2,20,41.0,14,1,1,7
40378,F00070769,3702,0,1,2,15,56.0,6,1,1,7
40379,F00070770,3896,0,1,2,10,29.0,25,2,0,6
40380,F00070771,3895,0,1,2,10,32.0,29,2,0,6
40381,F00070772,3895,0,1,2,20,41.0,22,1,0,6
40382,F00070776,3896,0,1,2,20,37.0,24,1,1,7
40383,F00070777,3895,0,1,2,20,43.0,20,1,1,7
40384,F00070778,3895,0,1,2,60,46.0,15,2,2,7
40385,F00070779,4096,0,1,2,10,37.0,23,1,0,6
40386,F00070780,4096,0,1,2,10,41.0,18,2,0,6
40387,F00070781,4097,0,1,2,15,36.0,26,2,1,7
40388,F00070784,151,1,0,2,40,19.0,0,1,0,5
40389,F00070785,168,1,0,2,10,9.0,2,2,0,6
40390,F00070786,168,1,0,2,15,7.0,0,1,0,5
40391,F00070787,188,1,0,2,60,22.0,2,2,0,6
40392,F00070788,209,1,0,2,5,14.0,8,1,0,6
40393,F00070791,209,1,0,2,40,21.0,2,3,0,6
40394,F00070792,232,1,0,2,10,18.0,3,2,0,6
40395,F00070794,232,1,0,2,20,17.0,2,3,0,6
40396,F00070796,232,1,0,2,25,20.0,3,2,0,6
40397,F00070798,232,1,0,2,40,18.0,3,2,0,6
40398,F00070801,256,1,0,2,40,17.0,10,1,0,6
40399,F00070803,283,1,0,2,5,19.0,2,1,0,6
40400,F00070805,283,1,0,2,40,,9,3,0,6
40401,F00070806,311,1,0,2,10,19.0,3,2,0,6
40402,F00070808,312,1,0,2,20,25.0,0,2,0,5
40403,F00070811,312,1,0,2,30,25.0,1,2,0,6
40404,F00070812,312,1,0,2,40,,1,2,0,6
40405,F00070813,342,1,0,2,5,,10,1,0,6
40406,F00070815,342,1,0,2,15,9.0,13,2,0,6
40407,F00070816,342,1,0,2,20,,9,1,0,6
40408,F00070818,342,1,0,2,20,23.0,9,1,0,6
40409,F00070819,342,1,0,2,30,16.0,11,1,0,6
40410,F00070820,342,1,0,2,60,19.0,8,3,0,6
40411,F00070823,375,1,0,2,10,24.0,4,1,0,6
40412,F00070824,375,1,0,2,15,,5,2,0,6
40413,F00070825,375,1,0,2,20,14.0,13,2,0,6
40414,F00070828,375,1,0,2,40,14.0,13,2,0,6
40415,F00070833,411,1,0,2,10,23.0,7,1,0,6
40416,F00070835,410,1,0,2,15,22.0,5,2,0,6
40417,F00070838,410,1,0,2,20,14.0,9,3,0,6
40418,F00070840,410,1,0,2,20,26.0,9,1,0,6
40419,F00070841,410,1,0,2,25,,5,2,0,6
40420,F00070842,411,1,0,2,25,25.0,9,1,0,6
40421,F00070844,410,1,0,2,40,15.0,10,2,0,6
40422,F00070850,448,1,0,2,10,10.0,6,1,0,6
40423,F00070853,448,1,0,2,10,19.0,5,2,0,6
40424,F00070858,448,1,0,2,20,18.0,8,2,0,6
40425,F00070860,448,1,0,2,20,,5,3,0,6
40426,F00070861,448,1,0,2,20,23.0,7,2,0,6
40427,F00070863,448,1,0,2,20,,2,1,0,6
40428,F00070865,448,1,0,2,25,,2,2,0,6
40429,F00070866,448,1,0,2,25,26.0,6,2,0,6
40430,F00070867,448,1,0,2,30,29.0,1,1,0,6
40431,F00070869,448,1,0,2,40,20.0,10,2,0,6
40432,F00070870,488,1,0,2,5,17.0,10,1,0,6
40433,F00070872,488,1,0,2,5,20.0,9,3,0,6
40434,F00070873,488,1,0,2,5,30.0,0,1,0,5
40435,F00070875,488,1,0,2,10,10.0,7,2,0,6
40436,F00070876,488,1,0,2,10,17.0,13,2,0,6
40437,F00070877,488,1,0,2,10,20.0,7,1,0,6
40438,F00070882,488,1,0,2,20,24.0,13,2,0,6
40439,F00070883,488,1,0,2,30,22.0,6,3,0,6
40440,F00070884,488,1,0,2,35,25.0,7,1,0,6
40441,F00070886,488,1,0,2,20,15.0,12,2,1,7
40442,F00070887,531,1,0,2,5,15.0,5,1,0,6
40443,F00070888,531,1,0,2,10,12.0,16,3,0,6
40444,F00070890,531,1,0,2,10,17.0,12,2,0,6
40445,F00070891,531,1,0,2,10,18.0,12,2,0,6
40446,F00070892,531,1,0,2,10,20.0,10,2,0,6
40447,F00070899,531,1,0,2,25,15.0,16,1,0,6
40448,F00070900,531,1,0,2,30,23.0,7,2,0,6
40449,F00070903,531,1,0,2,40,15.0,17,2,0,6
40450,F00070907,531,1,0,2,40,28.0,1,1,0,6
40451,F00070909,577,1,0,2,5,21.0,12,2,0,6
40452,F00070913,577,1,0,2,10,17.0,16,1,0,6
40453,F00070914,577,1,0,2,10,21.0,5,2,0,6
40454,F00070916,577,1,0,2,10,29.0,3,2,0,6
40455,F00070917,577,1,0,2,15,8.0,1,2,0,6
40456,F00070919,577,1,0,2,20,22.0,9,2,0,6
40457,F00070920,577,1,0,2,20,26.0,2,3,0,6
40458,F00070921,577,1,0,2,20,26.0,6,3,0,6
40459,F00070923,577,1,0,2,20,30.0,1,3,0,6
40460,F00070924,577,1,0,2,20,30.0,6,1,0,6
40461,F00070925,577,1,0,2,30,21.0,15,2,0,6
40462,F00070927,577,1,0,2,40,22.0,4,1,0,6
40463,F00070929,577,1,0,2,50,14.0,3,1,0,6
40464,F00070930,577,1,0,2,10,7.0,12,3,1,7
40465,F00070932,626,1,0,2,5,14.0,15,2,0,6
40466,F00070933,625,1,0,2,10,13.0,20,1,0,6
40467,F00070935,625,1,0,2,15,13.0,20,2,0,6
40468,F00070938,625,1,0,2,20,17.0,13,2,0,6
40469,F00070940,626,1,0,2,20,,3,3,0,6
40470,F00070941,626,1,0,2,20,27.0,4,2,0,6
40471,F00070945,625,1,0,2,30,,1,1,0,6
40472,F00070947,625,1,0,2,40,,16,3,0,6
40473,F00070948,626,1,0,2,40,23.0,9,1,0,6
40474,F00070951,625,1,0,2,60,23.0,10,2,0,6
40475,F00070953,677,1,0,2,20,14.0,18,2,0,6
40476,F00070956,677,1,0,2,10,15.0,16,1,0,6
40477,F00070957,677,1,0,2,15,15.0,11,3,0,6
40478,F00070958,677,1,0,2,15,21.0,13,2,0,6
40479,F00070960,677,1,0,2,20,16.0,21,3,0,6
40480,F00070963,677,1,0,2,20,,13,2,0,6
40481,F00070969,677,1,0,2,40,16.0,1,1,0,6
40482,F00070970,677,1,0,2,45,25.0,6,2,0,6
40483,F00070971,677,1,0,2,60,14.0,16,2,0,6
40484,F00070972,732,1,0,2,5,28.0,8,2,0,6
40485,F00070975,731,1,0,2,10,17.0,17,3,0,6
40486,F00070977,731,1,0,2,10,24.0,8,2,0,6
40487,F00070979,732,1,0,2,15,12.0,18,2,0,6
40488,F00070980,731,1,0,2,15,,21,3,0,6
40489,F00070981,732,1,0,2,15,18.0,2,3,0,6
40490,F00070982,732,1,0,2,20,16.0,15,1,0,6
40491,F00070983,732,1,0,2,20,20.0,15,2,0,6
40492,F00070984,732,1,0,2,20,22.0,14,2,0,6
40493,F00070987,732,1,0,2,30,26.0,5,3,0,6
40494,F00070989,732,1,0,2,40,19.0,3,1,0,6
40495,F00070990,731,1,0,2,40,30.0,6,2,0,6
40496,F00070991,732,1,0,2,40,,1,1,0,6
40497,F00070993,789,1,0,2,10,12.0,6,3,0,6
40498,F00070998,789,1,0,2,20,,9,2,0,6
40499,F00070999,790,1,0,2,20,27.0,10,2,0,6
40500,F00071000,789,1,0,2,20,,2,3,0,6
40501,F00071003,789,1,0,2,30,21.0,12,2,0,6
40502,F00071007,790,1,0,2,30,,4,3,0,6
40503,F00071009,790,1,0,2,60,26.0,9,1,0,6
40504,F00071010,789,1,0,2,15,9.0,23,1,1,7
40505,F00071011,851,1,0,2,5,5.0,24,2,0,6
40506,F00071013,851,1,0,2,10,25.0,5,1,0,6
40507,F00071015,851,1,0,2,20,15.0,15,3,0,6
40508,F00071016,851,1,0,2,20,19.0,6,1,0,6
40509,F00071017,851,1,0,2,20,20.0,9,1,0,6
40510,F00071020,851,1,0,2,20,40.0,0,2,0,5
40511,F00071023,851,1,0,2,30,30.0,6,3,0,6
40512,F00071024,851,1,0,2,30,33.0,5,1,0,6
40513,F00071025,850,1,0,2,40,23.0,13,1,0,6
40514,F00071027,850,1,0,2,60,33.0,2,3,0,6
40515,F00071030,915,1,0,2,5,22.0,16,3,0,6
40516,F00071034,915,1,0,2,10,22.0,20,2,0,6
40517,F00071036,915,1,0,2,10,,3,2,0,6
40518,F00071039,916,1,0,2,15,34.0,3,2,0,6
40519,F00071041,915,1,0,2,20,10.0,21,2,0,6
40520,F00071042,916,1,0,2,20,18.0,8,1,0,6
40521,F00071046,916,1,0,2,20,25.0,14,1,0,6
40522,F00071047,916,1,0,2,20,26.0,12,2,0,6
40523,F00071048,915,1,0,2,20,30.0,7,2,0,6
40524,F00071049,916,1,0,2,20,31.0,0,3,0,5
40525,F00071055,916,1,0,2,40,28.0,9,2,0,6
40526,F00071058,984,1,0,2,5,16.0,19,2,0,6
40527,F00071061,984,1,0,2,5,25.0,6,1,0,6
40528,F00071062,984,1,0,2,10,10.0,5,2,0,6
40529,F00071064,984,1,0,2,10,17.0,21,3,0,6
